Fecha,BANSANDER,CAPITAL,CUPRUM,HABITAT,MAGISTER,MODELO,PLANVITAL,PROVIDA,SANTA MARIA,SUMMA BANSANDER,UNO
2008-07-11,,19527.12,22244.58,21157.65,,,39658.69,19429.87,,,
2008-07-12,,19527.12,22244.58,21157.65,,,39658.69,19429.87,,,
2008-07-13,,19527.12,22244.58,21157.65,,,39658.69,19429.87,,,
2008-07-14,,19527.65,22249.96,21162.8,,,39659.45,19432.8,,,
2008-07-15,,19511.74,22227.2,21149.04,,,39611.42,19414.48,,,
2008-07-16,,19511.74,22227.2,21149.04,,,39611.42,19414.48,,,
2008-07-17,,19411.0,22108.15,21037.48,,,39360.59,19320.04,,,
2008-07-18,,19493.33,22216.83,21140.04,,,39547.38,19402.47,,,
2008-07-19,,19493.33,22216.83,21140.04,,,39547.38,19402.47,,,
2008-07-20,,19493.33,22216.83,21140.04,,,39547.38,19402.47,,,
2008-07-21,,19539.7,22266.87,21160.02,,,39621.87,19450.05,,,
2008-07-22,,19651.09,22358.29,21261.02,,,39816.66,19541.54,,,
2008-07-23,,19596.01,22329.26,21220.58,,,39733.05,19495.21,,,
2008-07-24,,19711.19,22435.24,21349.95,,,39977.14,19608.32,,,
2008-07-25,,19651.48,22396.54,21289.68,,,39897.41,19554.81,,,
2008-07-26,,19651.48,22396.54,21289.68,,,39897.41,19554.81,,,
2008-07-27,,19651.48,22396.54,21289.68,,,39897.41,19554.81,,,
2008-07-28,,19621.5,22350.21,21267.82,,,39836.88,19529.23,,,
2008-07-29,,19617.08,22333.41,21261.58,,,39828.37,19527.94,,,
2008-07-30,,19615.83,22339.29,21264.75,,,39824.77,19531.34,,,
2008-07-31,,19809.93,22524.08,21457.68,,,40223.02,19711.5,,,
2008-08-01,,19858.89,22597.78,21532.57,,,40350.16,19770.87,,,
2008-08-02,,19858.89,22597.78,21532.57,,,40350.16,19770.87,,,
2008-08-03,,19858.89,22597.78,21532.57,,,40350.16,19770.87,,,
2008-08-04,,19828.58,22568.76,21482.8,,,40296.0,19727.7,,,
2008-08-05,,19746.02,22483.54,21420.47,,,40187.25,19657.52,,,
2008-08-06,,19722.11,22462.63,21400.25,,,40142.7,19643.75,,,
2008-08-07,,19758.91,22508.65,21448.68,,,40225.97,19675.61,,,
2008-08-08,,19728.87,22490.82,21412.91,,,40168.76,19645.72,,,
2008-08-09,,19728.87,22490.82,21412.91,,,40168.76,19645.72,,,
2008-08-10,,19728.87,22490.82,21412.91,,,40168.76,19645.72,,,
2008-08-11,,19711.53,22473.69,21392.11,,,40125.23,19638.28,,,
2008-08-12,,19649.62,22442.67,21314.57,,,40019.48,19576.6,,,
2008-08-13,,19613.35,22416.6,21282.04,,,39975.12,19547.31,,,
2008-08-14,,19540.48,22330.48,21221.77,,,39828.11,19482.52,,,
2008-08-15,,19540.48,22330.48,21221.77,,,39828.11,19482.52,,,
2008-08-16,,19540.48,22330.48,21221.77,,,39828.11,19482.52,,,
2008-08-17,,19540.48,22330.48,21221.77,,,39828.11,19482.52,,,
2008-08-18,,19569.19,22357.1,21247.61,,,39872.73,19497.79,,,
2008-08-19,,19534.5,22321.76,21215.41,,,39828.0,19463.62,,,
2008-08-20,,19434.74,22193.0,21114.32,,,39647.32,19370.09,,,
2008-08-21,,19468.35,22211.58,21134.21,,,39675.27,19397.83,,,
2008-08-22,,19493.93,22253.58,21172.91,,,39756.35,19431.06,,,
2008-08-23,,19493.93,22253.58,21172.91,,,39756.35,19431.06,,,
2008-08-24,,19493.93,22253.58,21172.91,,,39756.35,19431.06,,,
2008-08-25,,19552.32,22324.74,21255.7,,,39903.11,19491.94,,,
2008-08-26,,19561.47,22316.24,21246.75,,,39909.91,19496.64,,,
2008-08-27,,19535.46,22276.78,21235.87,,,39869.11,19465.81,,,
2008-08-28,,19558.5,22285.81,21249.93,,,39902.64,19489.44,,,
2008-08-29,,19587.45,22325.88,21284.23,,,39955.83,19515.22,,,
2008-08-30,,19587.45,22325.88,21284.23,,,39955.83,19515.22,,,
2008-08-31,,19587.45,22325.88,21284.23,,,39955.83,19515.22,,,
2008-09-01,,19563.79,22325.76,21287.87,,,39942.33,19509.13,,,
2008-09-02,,19526.39,22283.7,21247.82,,,39874.38,19474.2,,,
2008-09-03,,19472.35,22244.16,21184.92,,,39765.26,19420.58,,,
2008-09-04,,19412.18,22165.24,21109.58,,,39632.28,19353.33,,,
2008-09-05,,19260.92,21967.52,20934.69,,,39327.55,19197.41,,,
2008-09-06,,19260.92,21967.52,20934.69,,,39327.55,19197.41,,,
2008-09-07,,19260.92,21967.52,20934.69,,,39327.55,19197.41,,,
2008-09-08,,19139.94,21814.81,20781.17,,,39061.74,19082.97,,,
2008-09-09,,19224.14,21950.04,20866.04,,,39248.15,19175.62,,,
2008-09-10,,19107.71,21820.69,20743.62,,,39035.21,19040.65,,,
2008-09-11,,19043.34,21720.43,20659.5,,,38905.31,18973.74,,,
2008-09-12,,19014.58,21663.28,20622.59,,,38822.07,18942.55,,,
2008-09-13,,19014.58,21663.28,20622.59,,,38822.07,18942.55,,,
2008-09-14,,19014.58,21663.28,20622.59,,,38822.07,18942.55,,,
2008-09-15,,19093.57,21763.59,20725.67,,,39001.99,19032.69,,,
2008-09-16,,19013.32,21650.83,20627.04,,,38857.71,18938.08,,,
2008-09-17,,18868.68,21453.96,20456.41,,,38568.91,18786.32,,,
2008-09-18,,18868.68,21453.96,20456.41,,,38568.91,18786.32,,,
2008-09-19,,18868.68,21453.96,20456.41,,,38568.91,18786.32,,,
2008-09-20,,18868.68,21453.96,20456.41,,,38568.91,18786.32,,,
2008-09-21,,18868.68,21453.96,20456.41,,,38568.91,18786.32,,,
2008-09-22,,18977.12,21574.98,20554.35,,,38762.98,18905.67,,,
2008-09-23,,19045.18,21672.94,20676.68,,,39014.56,18995.6,,,
2008-09-24,,18945.82,21547.59,20577.1,,,38809.75,18878.86,,,
2008-09-25,,18953.85,21553.17,20588.88,,,38850.26,18891.27,,,
2008-09-26,,19012.18,21620.97,20652.67,,,38960.57,18957.33,,,
2008-09-27,,19012.18,21620.97,20652.67,,,38960.57,18957.33,,,
2008-09-28,,19012.18,21620.97,20652.67,,,38960.57,18957.33,,,
2008-09-29,,18989.86,21572.08,20608.97,,,38905.09,18933.25,,,
2008-09-30,,18699.61,21200.09,20283.09,,,38354.95,18624.49,,,
2008-10-01,,18757.62,21319.64,20367.82,,,38341.83,18685.37,,,
2008-10-02,,18818.25,21421.55,20446.37,,,38509.72,18757.45,,,
2008-10-03,,18707.5,21285.72,20324.91,,,38352.98,18652.5,,,
2008-10-04,,18707.5,21285.72,20324.91,,,38352.98,18652.5,,,
2008-10-05,,18707.5,21285.72,20324.91,,,38352.98,18652.5,,,
2008-10-06,,18664.39,21211.59,20272.82,,,38253.3,18599.25,,,
2008-10-07,,18254.41,20660.36,19744.55,,,37345.32,18142.05,,,
2008-10-08,,18093.32,20446.7,19595.01,,,37051.26,17997.31,,,
2008-10-09,,17849.67,20106.66,19307.5,,,36518.9,17712.6,,,
2008-10-10,,17723.24,19940.96,19194.52,,,36357.04,17616.06,,,
2008-10-11,,17723.24,19940.96,19194.52,,,36357.04,17616.06,,,
2008-10-12,,17723.24,19940.96,19194.52,,,36357.04,17616.06,,,
2008-10-13,,17393.42,19465.52,18778.78,,,35671.25,17236.64,,,
2008-10-14,,17789.84,19982.18,19264.09,,,36402.9,17645.76,,,
2008-10-15,,18054.0,20364.61,19577.66,,,36992.97,17943.85,,,
2008-10-16,,17808.15,20137.24,19375.58,,,36739.86,17728.37,,,
2008-10-17,,17681.48,19905.44,19223.04,,,36414.24,17592.2,,,
2008-10-18,,17681.48,19905.44,19223.04,,,36414.24,17592.2,,,
2008-10-19,,17681.48,19905.44,19223.04,,,36414.24,17592.2,,,
2008-10-20,,17639.04,19832.15,19155.64,,,36235.66,17539.36,,,
2008-10-21,,17834.35,20047.19,19352.4,,,36556.72,17721.96,,,
2008-10-22,,17832.36,20063.52,19382.93,,,36684.37,17730.36,,,
2008-10-23,,17523.31,19725.15,19033.31,,,36140.75,17438.5,,,
2008-10-24,,17394.52,19528.67,18898.52,,,35860.74,17303.72,,,
2008-10-25,,17394.52,19528.67,18898.52,,,35860.74,17303.72,,,
2008-10-26,,17394.52,19528.67,18898.52,,,35860.74,17303.72,,,
2008-10-27,,17140.86,19288.2,18663.98,,,35485.04,17094.8,,,
2008-10-28,,17057.78,19156.89,18519.02,,,35290.81,16999.73,,,
2008-10-29,,17241.63,19333.91,18744.91,,,35612.14,17187.08,,,
2008-10-30,,17384.88,19528.79,18940.6,,,35930.36,17328.0,,,
2008-10-31,,17384.88,19528.79,18940.6,,,35930.36,17328.0,,,
2008-11-01,,17384.88,19528.79,18940.6,,,35930.36,17328.0,,,
2008-11-02,,17384.88,19528.79,18940.6,,,35930.36,17328.0,,,
2008-11-03,,17707.62,19917.01,19317.75,,,36745.41,17651.34,,,
2008-11-04,,17842.17,20052.87,19462.57,,,36998.5,17766.02,,,
2008-11-05,,17946.47,20164.81,19619.28,,,37148.47,17905.75,,,
2008-11-06,,17927.86,20164.64,19593.34,,,37028.95,17857.94,,,
2008-11-07,,17630.85,19889.06,19290.65,,,36410.2,17585.02,,,
2008-11-08,,17630.85,19889.06,19290.65,,,36410.2,17585.02,,,
2008-11-09,,17630.85,19889.06,19290.65,,,36410.2,17585.02,,,
2008-11-10,,17700.67,19944.45,19350.29,,,36560.93,17662.97,,,
2008-11-11,,17822.04,20063.82,19456.76,,,36756.18,17760.95,,,
2008-11-12,,17649.65,19914.31,19287.19,,,36488.26,17599.92,,,
2008-11-13,,17505.04,19742.93,19093.21,,,36145.96,17433.71,,,
2008-11-14,,17489.44,19705.45,19120.27,,,36080.97,17446.06,,,
2008-11-15,,17489.44,19705.45,19120.27,,,36080.97,17446.06,,,
2008-11-16,,17489.44,19705.45,19120.27,,,36080.97,17446.06,,,
2008-11-17,,17551.57,19773.07,19173.03,,,36191.82,17493.95,,,
2008-11-18,,17483.53,19666.84,19061.71,,,36084.81,17434.17,,,
2008-11-19,,17425.06,19604.55,19009.4,,,35938.79,17381.02,,,
2008-11-20,,17323.77,19483.49,18852.0,,,35745.22,17253.45,,,
2008-11-21,,17096.14,19239.33,18621.39,,,35315.59,17019.55,,,
2008-11-22,,17096.14,19239.33,18621.39,,,35315.59,17019.55,,,
2008-11-23,,17096.14,19239.33,18621.39,,,35315.59,17019.55,,,
2008-11-24,,17150.57,19256.94,18649.75,,,35412.07,17067.67,,,
2008-11-25,,17274.68,19398.26,18775.03,,,35696.24,17187.81,,,
2008-11-26,,17397.43,19503.2,18886.47,,,35920.27,17294.26,,,
2008-11-27,,17405.31,19525.9,18911.05,,,35925.59,17335.2,,,
2008-11-28,,17517.16,19625.54,19000.38,,,36071.92,17421.0,,,
2008-11-29,,17517.16,19625.54,19000.38,,,36071.92,17421.0,,,
2008-11-30,,17517.16,19625.54,19000.38,,,36071.92,17421.0,,,
2008-12-01,,17527.39,19647.41,19005.98,,,36132.31,17434.84,,,
2008-12-02,,17326.75,19450.72,18784.9,,,35787.52,17238.91,,,
2008-12-03,,17285.44,19396.3,18754.31,,,35660.71,17211.26,,,
2008-12-04,,17295.72,19398.46,18745.13,,,35692.76,17212.16,,,
2008-12-05,,17266.41,19388.69,18716.91,,,35673.94,17187.96,,,
2008-12-06,,17266.41,19388.69,18716.91,,,35673.94,17187.96,,,
2008-12-07,,17266.41,19388.69,18716.91,,,35673.94,17187.96,,,
2008-12-08,,17266.41,19388.69,18716.91,,,35673.94,17187.96,,,
2008-12-09,,17443.66,19532.43,18866.4,,,35958.05,17336.83,,,
2008-12-10,,17532.57,19618.56,18946.79,,,36105.05,17412.71,,,
2008-12-11,,17617.0,19676.68,19020.17,,,36183.33,17464.28,,,
2008-12-12,,17617.41,19707.31,19046.09,,,36216.43,17483.03,,,
2008-12-13,,17617.41,19707.31,19046.09,,,36216.43,17483.03,,,
2008-12-14,,17617.41,19707.31,19046.09,,,36216.43,17483.03,,,
2008-12-15,,17533.93,19622.86,18987.73,,,36099.35,17433.54,,,
2008-12-16,,17535.28,19619.29,19018.68,,,36069.62,17433.75,,,
2008-12-17,,17617.33,19698.98,19096.26,,,36186.01,17510.75,,,
2008-12-18,,17710.91,19796.12,19189.84,,,36367.72,17579.11,,,
2008-12-19,,17679.76,19796.77,19158.49,,,36305.97,17552.18,,,
2008-12-20,,17679.76,19796.77,19158.49,,,36305.97,17552.18,,,
2008-12-21,,17679.76,19796.77,19158.49,,,36305.97,17552.18,,,
2008-12-22,,17646.07,19772.84,19095.82,,,36282.52,17507.01,,,
2008-12-23,,17558.67,19686.64,19030.35,,,36141.9,17430.75,,,
2008-12-24,,17448.63,19555.61,18922.47,,,35916.53,17329.28,,,
2008-12-25,,17448.63,19555.61,18922.47,,,35916.53,17329.28,,,
2008-12-26,,17426.21,19538.21,18900.6,,,35859.73,17312.98,,,
2008-12-27,,17426.21,19538.21,18900.6,,,35859.73,17312.98,,,
2008-12-28,,17426.21,19538.21,18900.6,,,35859.73,17312.98,,,
2008-12-29,,17454.17,19577.25,18931.24,,,35930.51,17339.92,,,
2008-12-30,,17499.67,19632.36,18983.98,,,36014.91,17386.87,,,
2008-12-31,,17594.94,19697.4,19069.84,,,36119.02,17454.33,,,
2009-01-01,,17594.94,19697.4,19069.84,,,36119.02,17454.33,,,
2009-01-02,,17643.73,19774.04,19110.01,,,36249.12,17509.49,,,
2009-01-03,,17643.73,19774.04,19110.01,,,36249.12,17509.49,,,
2009-01-04,,17643.73,19774.04,19110.01,,,36249.12,17509.49,,,
2009-01-05,,17735.55,19863.96,19205.21,,,36431.31,17609.34,,,
2009-01-06,,17870.85,20001.04,19314.42,,,36665.58,17709.29,,,
2009-01-07,,17932.47,20097.02,19394.87,,,36796.92,17784.04,,,
2009-01-08,,17825.0,20010.19,19312.4,,,36663.48,17703.66,,,
2009-01-09,,17737.16,19935.56,19259.14,,,36501.29,17634.8,,,
2009-01-10,,17737.16,19935.56,19259.14,,,36501.29,17634.8,,,
2009-01-11,,17737.16,19935.56,19259.14,,,36501.29,17634.8,,,
2009-01-12,,17717.82,19911.67,19240.22,,,36394.13,17618.34,,,
2009-01-13,,17587.99,19794.51,19119.27,,,36193.69,17520.61,,,
2009-01-14,,17549.39,19743.87,19073.26,,,36101.55,17472.87,,,
2009-01-15,,17510.53,19690.91,19029.22,,,36015.96,17436.86,,,
2009-01-16,,17475.19,19648.73,18992.66,,,35977.22,17413.3,,,
2009-01-17,,17475.19,19648.73,18992.66,,,35977.22,17413.3,,,
2009-01-18,,17475.19,19648.73,18992.66,,,35977.22,17413.3,,,
2009-01-19,,17558.96,19734.67,19094.13,,,36103.07,17498.85,,,
2009-01-20,,17568.96,19786.07,19101.88,,,36144.87,17513.64,,,
2009-01-21,,17454.04,19691.75,18971.89,,,35953.94,17400.29,,,
2009-01-22,,17474.41,19670.88,18996.26,,,35936.95,17412.51,,,
2009-01-23,,17462.93,19663.57,18998.57,,,35949.35,17412.01,,,
2009-01-24,,17462.93,19663.57,18998.57,,,35949.35,17412.01,,,
2009-01-25,,17462.93,19663.57,18998.57,,,35949.35,17412.01,,,
2009-01-26,,17446.16,19645.14,18977.88,,,35892.88,17393.1,,,
2009-01-27,,17513.16,19720.98,19063.0,,,36014.95,17465.12,,,
2009-01-28,,17609.8,19812.57,19159.39,,,36163.01,17540.15,,,
2009-01-29,,17756.23,19963.34,19308.23,,,36391.15,17664.67,,,
2009-01-30,,17756.19,19973.04,19312.41,,,36436.05,17694.9,,,
2009-01-31,,17756.19,19973.04,19312.41,,,36436.05,17694.9,,,
2009-02-01,,17756.19,19973.04,19312.41,,,36436.05,17694.9,,,
2009-02-02,,17716.8,19942.31,19261.64,,,36373.92,17655.75,,,
2009-02-03,,17686.06,19913.46,19231.02,,,36347.87,17633.85,,,
2009-02-04,,17761.3,20001.6,19318.01,,,36474.68,17706.81,,,
2009-02-05,,17805.57,20077.5,19375.62,,,36566.82,17759.91,,,
2009-02-06,,17839.85,20106.42,19408.84,,,36642.12,17794.32,,,
2009-02-07,,17839.85,20106.42,19408.84,,,36642.12,17794.32,,,
2009-02-08,,17839.85,20106.42,19408.84,,,36642.12,17794.32,,,
2009-02-09,,17982.85,20242.49,19551.1,,,36886.28,17918.92,,,
2009-02-10,,18008.28,20284.23,19592.56,,,36962.15,17961.04,,,
2009-02-11,,17880.64,20150.27,19456.15,,,36731.97,17850.0,,,
2009-02-12,,17860.02,20123.51,19439.51,,,36655.15,17825.0,,,
2009-02-13,,17801.59,20042.45,19384.91,,,36491.61,17773.24,,,
2009-02-14,,17801.59,20042.45,19384.91,,,36491.61,17773.24,,,
2009-02-15,,17801.59,20042.45,19384.91,,,36491.61,17773.24,,,
2009-02-16,,17897.89,20116.91,19487.18,,,36626.64,17867.85,,,
2009-02-17,,17911.38,20136.3,19490.46,,,36652.0,17882.23,,,
2009-02-18,,17786.44,20000.63,19347.48,,,36449.22,17761.25,,,
2009-02-19,,17769.99,19964.97,19329.84,,,36374.73,17747.39,,,
2009-02-20,,17826.98,20020.74,19375.51,,,36516.99,17798.36,,,
2009-02-21,,17826.98,20020.74,19375.51,,,36516.99,17798.36,,,
2009-02-22,,17826.98,20020.74,19375.51,,,36516.99,17798.36,,,
2009-02-23,,17762.61,19946.56,19298.55,,,36471.09,17739.63,,,
2009-02-24,,17688.52,19875.01,19218.16,,,36347.08,17673.65,,,
2009-02-25,,17674.34,19811.33,19200.0,,,36136.06,17638.67,,,
2009-02-26,,17687.67,19825.36,19200.74,,,36184.21,17650.76,,,
2009-02-27,,17741.04,19927.56,19258.2,,,36251.64,17703.4,,,
2009-02-28,,17741.04,19927.56,19258.2,,,36251.64,17703.4,,,
2009-03-01,,17741.04,19927.56,19258.2,,,36251.64,17703.4,,,
2009-03-02,,17651.39,19823.06,19150.99,,,36091.54,17620.26,,,
2009-03-03,,17509.53,19667.23,18974.68,,,35791.41,17462.64,,,
2009-03-04,,17456.61,19603.97,18921.76,,,35736.41,17419.56,,,
2009-03-05,,17519.07,19686.4,19029.33,,,35931.89,17494.4,,,
2009-03-06,,17439.52,19608.79,18913.89,,,35748.9,17400.01,,,
2009-03-07,,17439.52,19608.79,18913.89,,,35748.9,17400.01,,,
2009-03-08,,17439.52,19608.79,18913.89,,,35748.9,17400.01,,,
2009-03-09,,17424.59,19582.52,18895.84,,,35675.32,17385.02,,,
2009-03-10,,17405.68,19559.97,18866.57,,,35652.85,17367.06,,,
2009-03-11,,17535.49,19696.06,19034.66,,,35897.8,17503.5,,,
2009-03-12,,17599.44,19771.67,19100.55,,,36052.5,17564.92,,,
2009-03-13,,17621.69,19809.11,19134.97,,,36099.54,17600.82,,,
2009-03-14,,17621.69,19809.11,19134.97,,,36099.54,17600.82,,,
2009-03-15,,17621.69,19809.11,19134.97,,,36099.54,17600.82,,,
2009-03-16,,17703.69,19912.17,19238.04,,,36249.65,17672.72,,,
2009-03-17,,17716.67,19942.56,19261.55,,,36287.44,17695.76,,,
2009-03-18,,17712.64,19939.41,19283.06,,,36291.01,17697.38,,,
2009-03-19,,17806.8,20039.35,19401.83,,,36529.52,17793.24,,,
2009-03-20,,17828.82,20062.93,19417.73,,,36563.62,17809.42,,,
2009-03-21,,17828.82,20062.93,19417.73,,,36563.62,17809.42,,,
2009-03-22,,17828.82,20062.93,19417.73,,,36563.62,17809.42,,,
2009-03-23,,17777.19,20038.18,19366.6,,,36508.54,17762.08,,,
2009-03-24,,17917.43,20186.28,19567.4,,,36793.57,17919.35,,,
2009-03-25,,17898.26,20186.37,19525.92,,,36758.47,17899.89,,,
2009-03-26,,17945.92,20244.79,19574.62,,,36847.95,17951.39,,,
2009-03-27,,17989.63,20292.49,19628.7,,,36926.18,17996.91,,,
2009-03-28,,17989.63,20292.49,19628.7,,,36926.18,17996.91,,,
2009-03-29,,17989.63,20292.49,19628.7,,,36926.18,17996.91,,,
2009-03-30,,17939.74,20241.81,19541.57,,,36785.98,17949.24,,,
2009-03-31,,17784.27,20071.34,19367.47,,,36466.22,17773.25,,,
2009-04-01,,17794.1,20086.4,19397.31,,,36513.78,17794.86,,,
2009-04-02,,17843.6,20141.03,19458.27,,,36614.77,17844.59,,,
2009-04-03,,17988.12,20316.59,19636.0,,,36942.3,18000.0,,,
2009-04-04,,17988.12,20316.59,19636.0,,,36942.3,18000.0,,,
2009-04-05,,17988.12,20316.59,19636.0,,,36942.3,18000.0,,,
2009-04-06,,18020.31,20359.41,19686.36,,,37070.38,18037.82,,,
2009-04-07,,18028.02,20363.1,19690.71,,,37087.35,18043.34,,,
2009-04-08,,17977.51,20309.36,19631.36,,,36971.67,17992.35,,,
2009-04-09,,18000.24,20334.81,19663.77,,,37015.36,18014.84,,,
2009-04-10,,18000.24,20334.81,19663.77,,,37015.36,18014.84,,,
2009-04-11,,18000.24,20334.81,19663.77,,,37015.36,18014.84,,,
2009-04-12,,18000.24,20334.81,19663.77,,,37015.36,18014.84,,,
2009-04-13,,18127.87,20463.19,19798.55,,,37253.04,18140.37,,,
2009-04-14,,18200.19,20548.27,19895.2,,,37425.06,18216.0,,,
2009-04-15,,18254.19,20619.71,19953.18,,,37537.96,18263.73,,,
2009-04-16,,18275.5,20633.72,19974.41,,,37555.25,18281.22,,,
2009-04-17,,18326.09,20707.18,20033.71,,,37663.85,18334.19,,,
2009-04-18,,18326.09,20707.18,20033.71,,,37663.85,18334.19,,,
2009-04-19,,18326.09,20707.18,20033.71,,,37663.85,18334.19,,,
2009-04-20,,18352.96,20743.85,20053.71,,,37709.9,18356.56,,,
2009-04-21,,18270.68,20663.5,19953.89,,,37543.05,18278.63,,,
2009-04-22,,18289.07,20684.7,19988.13,,,37561.57,18306.23,,,
2009-04-23,,18322.56,20725.66,20030.13,,,37654.25,18337.39,,,
2009-04-24,,18358.68,20758.85,20073.51,,,37734.88,18373.55,,,
2009-04-25,,18358.68,20758.85,20073.51,,,37734.88,18373.55,,,
2009-04-26,,18358.68,20758.85,20073.51,,,37734.88,18373.55,,,
2009-04-27,,18435.97,20847.33,20157.18,,,37911.03,18448.25,,,
2009-04-28,,18398.81,20794.89,20115.53,,,37862.37,18415.29,,,
2009-04-29,,18368.41,20761.5,20078.65,,,37785.87,18384.39,,,
2009-04-30,,18483.09,20915.41,20214.01,,,38006.05,18496.93,,,
2009-05-01,,18483.09,20915.41,20214.01,,,38006.05,18496.93,,,
2009-05-02,,18483.09,20915.41,20214.01,,,38006.05,18496.93,,,
2009-05-03,,18483.09,20915.41,20214.01,,,38006.05,18496.93,,,
2009-05-04,,18544.83,20979.41,20255.44,,,38104.85,18548.59,,,
2009-05-05,,18671.08,21112.13,20380.24,,,38332.88,18669.25,,,
2009-05-06,,18715.55,21185.85,20456.94,,,38440.34,18711.82,,,
2009-05-07,,18810.64,21292.32,20572.36,,,38641.69,18803.43,,,
2009-05-08,,18804.37,21300.22,20561.64,,,38636.37,18804.46,,,
2009-05-09,,18804.37,21300.22,20561.64,,,38636.37,18804.46,,,
2009-05-10,,18804.37,21300.22,20561.64,,,38636.37,18804.46,,,
2009-05-11,,18926.73,21409.46,20684.91,,,38876.17,18917.03,,,
2009-05-12,,18897.03,21375.29,20673.32,,,38861.44,18898.04,,,
2009-05-13,,18895.7,21373.7,20667.57,,,38875.35,18895.52,,,
2009-05-14,,18823.22,21311.43,20586.36,,,38740.92,18829.65,,,
2009-05-15,,18734.07,21210.61,20499.78,,,38524.98,18728.16,,,
2009-05-16,,18734.07,21210.61,20499.78,,,38524.98,18728.16,,,
2009-05-17,,18734.07,21210.61,20499.78,,,38524.98,18728.16,,,
2009-05-18,,18750.31,21208.32,20510.21,,,38565.74,18740.95,,,
2009-05-19,,18908.07,21369.83,20684.45,,,38850.62,18891.62,,,
2009-05-20,,19005.56,21476.88,20795.18,,,39070.78,18992.84,,,
2009-05-21,,19005.56,21476.88,20795.18,,,39070.78,18992.84,,,
2009-05-22,,19006.3,21486.6,20802.21,,,39111.68,18994.18,,,
2009-05-23,,19006.3,21486.6,20802.21,,,39111.68,18994.18,,,
2009-05-24,,19006.3,21486.6,20802.21,,,39111.68,18994.18,,,
2009-05-25,,18984.01,21455.8,20792.42,,,39085.4,18973.32,,,
2009-05-26,,19041.94,21518.95,20850.48,,,39209.65,19030.72,,,
2009-05-27,,19081.25,21558.64,20911.66,,,39305.69,19076.05,,,
2009-05-28,,19081.29,21557.45,20904.76,,,39323.6,19079.72,,,
2009-05-29,,19032.33,21510.68,20863.07,,,39222.22,19015.9,,,
2009-05-30,,19032.33,21510.68,20863.07,,,39222.22,19015.9,,,
2009-05-31,,19032.33,21510.68,20863.07,,,39222.22,19015.9,,,
2009-06-01,,19138.32,21612.71,20986.62,,,39419.71,19128.93,,,
2009-06-02,,19254.53,21729.25,21132.83,,,39669.79,19256.48,,,
2009-06-03,,19382.21,21874.79,21260.22,,,39907.19,19364.97,,,
2009-06-04,,19350.51,21839.42,21203.18,,,39856.39,19342.86,,,
2009-06-05,,19349.57,21852.3,21234.29,,,39838.97,19344.79,,,
2009-06-06,,19349.57,21852.3,21234.29,,,39838.97,19344.79,,,
2009-06-07,,19349.57,21852.3,21234.29,,,39838.97,19344.79,,,
2009-06-08,,19396.32,21898.03,21252.64,,,39922.53,19391.16,,,
2009-06-09,,19343.64,21842.87,21196.64,,,39841.57,19345.31,,,
2009-06-10,,19374.29,21869.53,21229.68,,,39882.47,19365.74,,,
2009-06-11,,19454.9,21976.06,21320.72,,,40021.51,19451.36,,,
2009-06-12,,19525.97,22074.87,21405.73,,,40157.2,19522.94,,,
2009-06-13,,19525.97,22074.87,21405.73,,,40157.2,19522.94,,,
2009-06-14,,19525.97,22074.87,21405.73,,,40157.2,19522.94,,,
2009-06-15,,19549.57,22084.21,21416.49,,,40205.54,19538.69,,,
2009-06-16,,19454.12,21963.51,21289.31,,,40009.16,19430.5,,,
2009-06-17,,19377.57,21905.09,21201.66,,,39846.23,19359.55,,,
2009-06-18,,19236.89,21760.04,21057.01,,,39588.31,19221.08,,,
2009-06-19,,19158.98,21699.4,20993.22,,,39487.49,19162.06,,,
2009-06-20,,19158.98,21699.4,20993.22,,,39487.49,19162.06,,,
2009-06-21,,19158.98,21699.4,20993.22,,,39487.49,19162.06,,,
2009-06-22,,19210.9,21755.36,21058.08,,,39592.47,19215.06,,,
2009-06-23,,19075.98,21595.7,20887.7,,,39319.09,19072.49,,,
2009-06-24,,19015.09,21538.36,20820.63,,,39202.31,19011.36,,,
2009-06-25,,19032.3,21569.0,20865.41,,,39261.31,19043.3,,,
2009-06-26,,19093.29,21633.83,20950.85,,,39374.45,19108.21,,,
2009-06-27,,19093.29,21633.83,20950.85,,,39374.45,19108.21,,,
2009-06-28,,19093.29,21633.83,20950.85,,,39374.45,19108.21,,,
2009-06-29,,19093.29,21633.83,20950.85,,,39374.45,19108.21,,,
2009-06-30,,19177.52,21718.83,21032.49,,,39523.36,19182.09,,,
2009-07-01,,19196.67,21732.22,21041.86,,,39538.13,19193.9,,,
2009-07-02,,19253.88,21824.82,21120.68,,,39669.53,19264.44,,,
2009-07-03,,19240.21,21784.37,21072.47,,,39591.6,19227.94,,,
2009-07-04,,19240.21,21784.37,21072.47,,,39591.6,19227.94,,,
2009-07-05,,19240.21,21784.37,21072.47,,,39591.6,19227.94,,,
2009-07-06,,19245.85,21793.49,21076.88,,,39609.71,19244.07,,,
2009-07-07,,19189.66,21750.43,21036.59,,,39519.29,19205.13,,,
2009-07-08,,19178.17,21719.69,21005.41,,,39477.18,19184.17,,,
2009-07-09,,19109.85,21653.48,20948.36,,,39374.3,19136.19,,,
2009-07-10,,19135.59,21684.42,20987.61,,,39425.35,19158.88,,,
2009-07-11,,19135.59,21684.42,20987.61,,,39425.35,19158.88,,,
